Stream,IQScore,CareerOutcome
Science,107.17024292891706,Teaching
Arts,109.73217467128816,Social Work
Commerce,119.19956188067341,Data Science
Commerce,120.87369169736697,Computer Science
Arts,112.26260998116149,Social Work
Arts,125.21515464063236,Computer Science
Arts,123.84927835979596,Engineering
Commerce,129.19000622591747,Computer Science
Commerce,120.59055055325693,Computer Science
Science,111.07188633184116,Writing/Author
Science,115.45617096520074,Data Science
Arts,122.87443459151305,Computer Science
Arts,108.36786772592083,Writing/Author
Science,89.12436544125958,Teaching
Commerce,115.2645599579314,Research Scientist
Commerce,118.84089766473222,Data Science
Arts,118.82850071560883,Computer Science
Arts,114.26147009447958,Psychology
Science,119.36054846233178,Research Scientist
Science,119.22573948448989,Research Scientist
Science,118.07447763176617,Data Science
Commerce,113.44276961101198,Teaching
Commerce,121.98381572264468,Data Science
Commerce,116.3551715537484,Engineering
Commerce,99.1838910472231,Teaching
Science,111.97066147313664,Writing/Author
Science,105.6739851932448,Social Work
Arts,108.8240320436974,Social Work
Science,106.61516390610673,Teaching
Science,122.97174017567362,Research Scientist
Science,127.49032532474965,Data Science
Science,111.04474308316061,Writing/Author
Arts,118.750150648396,Computer Science
Arts,115.71057528583339,Computer Science
Arts,101.37047246910083,Teaching
Arts,108.25299593903695,Social Work
Science,119.8570261941883,Computer Science
Arts,107.92610026173465,Social Work
Arts,128.9785073267768,Data Science
Arts,120.15117552265086,Computer Science
Commerce,114.42827303520475,Social Work
Arts,111.95336132529776,Writing/Author
Arts,116.90099603205539,Research Scientist
Arts,117.64249010877677,Data Science
Commerce,117.6308647988136,Computer Science
Arts,126.96329335032866,Computer Science
Arts,103.93548352273196,Teaching
Arts,128.44032786864642,Computer Science
Science,116.63550733010247,Engineering
Commerce,133.37925733712035,Computer Science
Science,102.59783270814876,Writing/Author
Science,112.17403040178881,Social Work
Arts,100.60891664717408,Social Work
Commerce,124.31386543569337,Engineering
Arts,103.0212993635042,Psychology
Science,115.63849160522093,Data Science
Science,117.640828734949,Engineering
Science,99.92406542776001,Teaching
Arts,120.46096636753964,Research Scientist
Science,124.42442624086746,Computer Science
Arts,114.0959885064283,Social Work
Science,107.48124537375693,Social Work
Arts,141.75235335153758,Computer Science
Arts,124.3897385309435,Research Scientist
Arts,121.82941965954363,Research Scientist
Commerce,117.76651324068268,Research Scientist
Commerce,118.90673976466718,Engineering
Commerce,103.17613006652654,Social Work
Arts,110.53689302393573,Writing/Author
Science,132.57042676490153,Research Scientist
Science,114.47820452846926,Psychology
Science,114.28335912550409,Social Work
Arts,112.26826921852519,Psychology
Commerce,121.55717527565777,Research Scientist
Arts,105.21136774773129,Writing/Author
Arts,133.02040529158384,Research Scientist
Commerce,122.20203307334575,Computer Science
Science,113.15093438253777,Social Work
Arts,107.17779482295097,Writing/Author
Arts,124.94627504907255,Engineering
Science,124.90459023279115,Data Science
Science,104.46932137689491,Social Work
Science,118.12808297196436,Computer Science
Arts,111.21991088389328,Teaching
Commerce,122.45945077593747,Research Scientist
Arts,103.65540078682051,Social Work
Science,117.95930015088842,Engineering
Commerce,111.67315610636646,Social Work
Science,118.48494518270302,Research Scientist
Science,108.11446699203499,Teaching
Science,115.6707058912183,Data Science
Science,125.75558228259246,Data Science
Arts,97.33626211680753,Writing/Author
Arts,111.83990796949597,Psychology
Arts,117.46612149859406,Research Scientist
Science,119.82499843942644,Engineering
Arts,105.2315116952378,Writing/Author
Science,123.8495409205971,Research Scientist
Commerce,130.2296936005636,Engineering
Arts,113.08346842997094,Social Work
Science,111.43016774685663,Social Work
Arts,138.68447283152992,Computer Science
Arts,120.26071873387413,Research Scientist
Arts,119.40922073007427,Data Science
Science,126.32666319311247,Computer Science
Science,119.01122295166083,Research Scientist
Arts,100.67390310255284,Social Work
Science,106.22491520562293,Writing/Author
Commerce,109.1006487616476,Teaching
Arts,93.93323454601631,Social Work
Arts,119.1024212761508,Computer Science
Science,102.16754237924329,Psychology
Commerce,129.65006157531892,Engineering
Commerce,117.24083143323901,Research Scientist
Science,99.7082633995087,Writing/Author
Science,107.41368465606988,Writing/Author
Arts,120.06541407229778,Research Scientist
Science,106.83303975866339,Teaching
Arts,114.52983773443542,Writing/Author
Science,116.8202700971301,Research Scientist
Science,118.45821175365558,Research Scientist
Arts,139.06304369428105,Engineering
Arts,107.52333170764206,Writing/Author
Arts,117.83852689129641,Data Science
Commerce,116.45992797945848,Computer Science
Commerce,104.15730111959951,Writing/Author
Arts,128.82362715045048,Research Scientist
Commerce,115.03967303506948,Data Science
Arts,124.716214419904,Data Science
Science,113.86956373721704,Teaching
Commerce,124.50011019671015,Data Science
Science,131.76409127032602,Engineering
Commerce,116.91560221818366,Data Science
Commerce,109.92405199779242,Writing/Author
Arts,116.3792503332195,Data Science
Commerce,106.76337023484268,Writing/Author
Arts,110.46041810144841,Psychology
Science,128.18038310141844,Engineering
Arts,131.94231222830928,Data Science
Science,113.01754612380073,Writing/Author
Arts,124.47332870711931,Research Scientist
Commerce,115.79927157055315,Data Science
Science,123.34209837588168,Computer Science
Arts,107.64814029508132,Social Work
Science,105.87730190461208,Teaching
Commerce,124.19858224290633,Research Scientist
Arts,109.63926628966941,Social Work
Arts,108.28930148832524,Social Work
Science,106.2709857488308,Teaching
Science,101.27990760024255,Teaching
Commerce,117.83824856644053,Research Scientist
Commerce,108.81574670486063,Writing/Author
Commerce,111.68768488198708,Psychology
Arts,121.70660764477806,Research Scientist
Science,117.6230975392384,Engineering
Science,108.85452528299629,Writing/Author
Commerce,91.99199707785951,Psychology
Arts,121.54788976072982,Research Scientist
Science,139.60846456945654,Engineering
Commerce,107.12927244481577,Social Work
Science,117.85712684099218,Research Scientist
Arts,113.57211749569399,Teaching
Science,124.45138941056538,Computer Science
Science,100.42386476261547,Teaching
Commerce,111.76511945409351,Psychology
Commerce,123.0973129953976,Research Scientist
Science,98.3551248929905,Writing/Author
Arts,123.67268114014172,Computer Science
Commerce,100.00036386519585,Writing/Author
Science,131.40158111222885,Research Scientist
Arts,114.14444593967605,Psychology
Arts,138.4002966411037,Data Science
Science,115.93440032159862,Data Science
Science,111.7480391701541,Social Work
Commerce,116.42691523780304,Data Science
Arts,111.83550106243442,Social Work
Arts,123.356421668879,Data Science
Commerce,120.44433799136833,Engineering
Commerce,114.09167185698357,Psychology
Arts,111.25582532253408,Social Work
Arts,130.75972742337896,Engineering
Commerce,107.861647063671,Teaching
Commerce,131.81137021045848,Computer Science
Arts,93.39652639187153,Psychology
Science,114.66744426471483,Psychology
Commerce,102.59935022938119,Teaching
Arts,114.24386602888694,Teaching
Arts,122.98140217262403,Engineering
Commerce,113.82617533442978,Psychology
Commerce,124.43011620664382,Data Science
Arts,98.87512094362074,Psychology
Commerce,111.00875445605196,Writing/Author
Commerce,125.47263007103842,Research Scientist
Science,122.02557574556175,Computer Science
Arts,109.15208355791091,Writing/Author
Commerce,116.52171553612459,Computer Science
Arts,104.04042024592773,Writing/Author
Commerce,104.11927006810014,Writing/Author
Arts,107.44907809110052,Teaching
Commerce,111.94288407250285,Teaching
Commerce,104.55201225991296,Teaching
Commerce,125.77469674629681,Research Scientist
Commerce,115.19638065537812,Engineering
Commerce,121.74749111234658,Engineering
Science,96.10280209224413,Psychology
Commerce,112.09331524585448,Psychology
Science,119.4392779232835,Engineering
Science,121.84074453124674,Engineering
Arts,121.60728444512142,Data Science
Science,113.18349235092752,Social Work
Science,119.90389477948008,Data Science
Arts,119.63047578480266,Engineering
Arts,127.50442006695847,Research Scientist
Commerce,110.76080076703197,Psychology
Arts,115.25865892803685,Engineering
Commerce,114.46848965413228,Teaching
Science,109.8303424306447,Writing/Author
Arts,89.6094081511311,Teaching
Commerce,104.59554498162417,Social Work
Science,108.04769560657131,Psychology
Science,111.52379131723728,Writing/Author
Science,113.08883569213504,Writing/Author
Science,115.01827302125226,Research Scientist
Commerce,110.17421985820407,Psychology
Science,136.6651918095131,Computer Science
Science,120.27414041198799,Research Scientist
Arts,121.88151241870045,Data Science
Science,123.06932874694425,Data Science
Science,115.15539377290783,Engineering
Arts,102.07166088522715,Social Work
Commerce,100.830675333508,Psychology
Science,110.28559063854054,Psychology
Science,127.13596165301314,Engineering
Science,101.88322802213122,Psychology
Arts,122.91980466089618,Data Science
Science,81.41900184468804,Social Work
Science,114.37592413874476,Psychology
Commerce,121.79516702910162,Computer Science
Arts,102.59170798499059,Social Work
Arts,115.52520579421169,Research Scientist
Arts,105.18423405290388,Writing/Author
Science,124.27363167262139,Research Scientist
Science,99.2298670773828,Writing/Author
Science,104.00939639773048,Psychology
Science,107.27620804197957,Teaching
Science,108.31644574379001,Teaching
Commerce,118.98041439314368,Computer Science
Arts,122.91852588753031,Engineering
Arts,107.29381269551749,Social Work
Science,118.42153169628776,Research Scientist
Arts,125.91192967361756,Data Science
Commerce,121.20679868575682,Engineering
Science,113.01449527103469,Writing/Author
Science,106.26285676671652,Teaching
Science,117.76910808886757,Computer Science
Commerce,99.78799022831423,Teaching
Commerce,132.57393805771812,Computer Science
Arts,108.02857997072387,Teaching
Arts,133.44439827451492,Engineering
Commerce,102.6215777139822,Psychology
Arts,120.93458331421142,Data Science
Arts,142.4236075228953,Computer Science
Commerce,100.98165485550813,Social Work
Commerce,115.93470933490262,Research Scientist
Commerce,125.47304106008332,Research Scientist
Commerce,130.28497502327951,Computer Science
Commerce,106.86155724125625,Writing/Author
Commerce,118.23010738352674,Engineering
Arts,124.58277910652522,Computer Science
Commerce,115.83916780278815,Computer Science
Science,117.17439322682246,Data Science
Science,114.23124655975128,Writing/Author
Arts,112.2880421702774,Psychology
Arts,116.12265297367858,Data Science
Commerce,118.26427701214797,Computer Science
Science,101.25499047393409,Psychology
Arts,117.96372015538,Research Scientist
Arts,111.24003597562447,Psychology
Arts,108.07999751171488,Psychology
Commerce,111.07640249106208,Writing/Author
Commerce,111.07065008870427,Psychology
Arts,111.76956782296759,Writing/Author
Commerce,118.71687258090367,Computer Science
Commerce,118.92160583312919,Data Science
Commerce,105.72807009903535,Teaching
Commerce,112.64835771874196,Writing/Author
Commerce,104.78907926972424,Social Work
Arts,121.36149380743794,Engineering
Science,133.0890955184284,Engineering
Arts,120.26636650611294,Engineering
Arts,124.65727296365858,Engineering
Arts,124.1789811389944,Data Science
Commerce,104.62237459181979,Teaching
Arts,119.65686413581315,Engineering
Arts,109.52723046307672,Psychology
Arts,109.8005765365804,Psychology
Science,112.68407483772489,Teaching
Commerce,131.44135488717728,Engineering
Commerce,128.0623423584023,Research Scientist
Arts,114.7888593588993,Psychology
Science,110.40045049804448,Writing/Author
Arts,107.07459821234872,Teaching
Arts,108.46989096902463,Writing/Author
Arts,121.4473067085678,Data Science
Commerce,125.54420674926615,Research Scientist
Commerce,95.40604875253041,Social Work
Commerce,113.10952471722071,Psychology
Arts,128.02737906109152,Research Scientist
Arts,124.1583888172889,Data Science
Commerce,112.61132527652278,Teaching
Arts,112.08449238215267,Writing/Author
Arts,108.04156606340992,Writing/Author
Arts,108.90095945817903,Writing/Author
Science,114.07395028971808,Writing/Author
Science,123.71327809768735,Computer Science
Science,119.99667152868683,Engineering
Arts,122.5999088447912,Engineering
Commerce,123.78249387789748,Engineering
Science,110.3591020454332,Psychology
Arts,109.15449967474798,Psychology
Arts,114.59397293999162,Writing/Author
Science,104.98084767950633,Teaching
Arts,107.74920238633005,Psychology
Arts,121.70654931970972,Research Scientist
Commerce,110.61764037031213,Psychology
Arts,115.67672809207,Engineering
Science,120.8535279524005,Engineering
Arts,99.19436885772139,Writing/Author
Commerce,111.2063780463152,Social Work
Commerce,121.38006496936194,Computer Science
Commerce,110.27569375778464,Psychology
Arts,123.3490503516154,Engineering
Commerce,110.70136365747592,Teaching
Arts,106.06068471212281,Teaching
Science,114.26216839201463,Psychology
Commerce,137.6824539630464,Engineering
Science,121.59255303062139,Research Scientist
Commerce,121.75126975176467,Data Science
Arts,141.27635764927203,Engineering
Science,126.00374900902446,Data Science
Science,111.07596016849126,Teaching
